date,office_name,office_code,fuel_type,registrations
2020-09-01,Moradabad,UP21,Electric(Bov),34
2021-04-01,Moradabad,UP21,Electric(Bov),45
2021-08-01,Moradabad,UP21,Electric(Bov),162
2021-12-01,Moradabad,UP21,Electric(Bov),224
2021-02-01,Moradabad,UP21,Electric(Bov),87
2021-01-01,Moradabad,UP21,Electric(Bov),93
2021-07-01,Moradabad,UP21,Electric(Bov),122
2021-06-01,Moradabad,UP21,Electric(Bov),111
2021-03-01,Moradabad,UP21,Electric(Bov),112
2021-05-01,Moradabad,UP21,Electric(Bov),17
2021-11-01,Moradabad,UP21,Electric(Bov),189
2021-10-01,Moradabad,UP21,Electric(Bov),158
2021-09-01,Moradabad,UP21,Electric(Bov),213
2022-04-01,Moradabad,UP21,Electric(Bov),265
2022-08-01,Moradabad,UP21,Electric(Bov),453
2022-12-01,Moradabad,UP21,Electric(Bov),259
2022-02-01,Moradabad,UP21,Electric(Bov),152
2022-01-01,Moradabad,UP21,Electric(Bov),185
2022-07-01,Moradabad,UP21,Electric(Bov),334
2022-06-01,Moradabad,UP21,Electric(Bov),373
2022-03-01,Moradabad,UP21,Electric(Bov),209
2022-05-01,Moradabad,UP21,Electric(Bov),305
2022-11-01,Moradabad,UP21,Electric(Bov),447
2022-10-01,Moradabad,UP21,Electric(Bov),575
2022-09-01,Moradabad,UP21,Electric(Bov),665
2023-04-01,Moradabad,UP21,Electric(Bov),368
2023-08-01,Moradabad,UP21,Electric(Bov),554
2023-12-01,Moradabad,UP21,Electric(Bov),318
2023-02-01,Moradabad,UP21,Electric(Bov),308
2023-01-01,Moradabad,UP21,Electric(Bov),414
2023-07-01,Moradabad,UP21,Electric(Bov),535
2023-06-01,Moradabad,UP21,Electric(Bov),492
2023-03-01,Moradabad,UP21,Electric(Bov),410
2023-05-01,Moradabad,UP21,Electric(Bov),544
2023-11-01,Moradabad,UP21,Electric(Bov),332
2023-10-01,Moradabad,UP21,Electric(Bov),465
2023-09-01,Moradabad,UP21,Electric(Bov),381
2024-04-01,Moradabad,UP21,Electric(Bov),349
2024-04-01,Moradabad,UP21,Pure Ev,35
2024-04-01,Moradabad,UP21,Strong Hybrid Ev,3
2024-02-01,Moradabad,UP21,Electric(Bov),442
2024-01-01,Moradabad,UP21,Electric(Bov),373
2024-03-01,Moradabad,UP21,Electric(Bov),508
2024-05-01,Moradabad,UP21,Electric(Bov),468
2024-05-01,Moradabad,UP21,Pure Ev,122
2024-05-01,Moradabad,UP21,Strong Hybrid Ev,8
2020-04-01,Muzaffarnagar,UP12,Electric(Bov),2
2020-08-01,Muzaffarnagar,UP12,Electric(Bov),10
2020-12-01,Muzaffarnagar,UP12,Electric(Bov),41
2020-02-01,Muzaffarnagar,UP12,Electric(Bov),136
2020-01-01,Muzaffarnagar,UP12,Electric(Bov),124
2020-07-01,Muzaffarnagar,UP12,Electric(Bov),7
2020-06-01,Muzaffarnagar,UP12,Electric(Bov),13
2020-03-01,Muzaffarnagar,UP12,Electric(Bov),77
2020-11-01,Muzaffarnagar,UP12,Electric(Bov),7
2020-10-01,Muzaffarnagar,UP12,Electric(Bov),20
2020-09-01,Muzaffarnagar,UP12,Electric(Bov),25
2021-04-01,Muzaffarnagar,UP12,Electric(Bov),66
2021-08-01,Muzaffarnagar,UP12,Electric(Bov),108
2021-12-01,Muzaffarnagar,UP12,Electric(Bov),212
2021-02-01,Muzaffarnagar,UP12,Electric(Bov),112
2021-01-01,Muzaffarnagar,UP12,Electric(Bov),69
2021-07-01,Muzaffarnagar,UP12,Electric(Bov),78
2021-06-01,Muzaffarnagar,UP12,Electric(Bov),41
2021-03-01,Muzaffarnagar,UP12,Electric(Bov),69
2021-05-01,Muzaffarnagar,UP12,Electric(Bov),6
2021-11-01,Muzaffarnagar,UP12,Electric(Bov),113
2021-10-01,Muzaffarnagar,UP12,Electric(Bov),105
2021-09-01,Muzaffarnagar,UP12,Electric(Bov),67
2022-04-01,Muzaffarnagar,UP12,Electric(Bov),173
2022-08-01,Muzaffarnagar,UP12,Electric(Bov),279
2022-12-01,Muzaffarnagar,UP12,Electric(Bov),180
2022-02-01,Muzaffarnagar,UP12,Electric(Bov),92
2022-01-01,Muzaffarnagar,UP12,Electric(Bov),152
2022-07-01,Muzaffarnagar,UP12,Electric(Bov),160
2022-06-01,Muzaffarnagar,UP12,Electric(Bov),240
2022-03-01,Muzaffarnagar,UP12,Electric(Bov),165
2022-05-01,Muzaffarnagar,UP12,Electric(Bov),143
2022-11-01,Muzaffarnagar,UP12,Electric(Bov),184
2022-10-01,Muzaffarnagar,UP12,Electric(Bov),228
2022-09-01,Muzaffarnagar,UP12,Electric(Bov),258
2023-04-01,Muzaffarnagar,UP12,Electric(Bov),237
2023-08-01,Muzaffarnagar,UP12,Electric(Bov),359
2023-12-01,Muzaffarnagar,UP12,Electric(Bov),381
2023-02-01,Muzaffarnagar,UP12,Electric(Bov),184
2023-01-01,Muzaffarnagar,UP12,Electric(Bov),172
2023-07-01,Muzaffarnagar,UP12,Electric(Bov),293
2023-06-01,Muzaffarnagar,UP12,Electric(Bov),233
2023-03-01,Muzaffarnagar,UP12,Electric(Bov),299
2023-05-01,Muzaffarnagar,UP12,Electric(Bov),285
2023-11-01,Muzaffarnagar,UP12,Electric(Bov),342
2023-10-01,Muzaffarnagar,UP12,Electric(Bov),234
2023-09-01,Muzaffarnagar,UP12,Electric(Bov),295
2024-04-01,Muzaffarnagar,UP12,Electric(Bov),266
2024-04-01,Muzaffarnagar,UP12,Pure Ev,11
2024-04-01,Muzaffarnagar,UP12,Strong Hybrid Ev,2
2024-02-01,Muzaffarnagar,UP12,Electric(Bov),293
2024-01-01,Muzaffarnagar,UP12,Electric(Bov),384
2024-03-01,Muzaffarnagar,UP12,Electric(Bov),345
2024-05-01,Muzaffarnagar,UP12,Electric(Bov),327
2024-05-01,Muzaffarnagar,UP12,Pure Ev,64
2024-05-01,Muzaffarnagar,UP12,Strong Hybrid Ev,4
2020-04-01,Noida,UP16,Electric(Bov),15
2020-08-01,Noida,UP16,Electric(Bov),50
2020-12-01,Noida,UP16,Electric(Bov),140
2020-02-01,Noida,UP16,Electric(Bov),185
2020-01-01,Noida,UP16,Electric(Bov),232
2020-07-01,Noida,UP16,Electric(Bov),44
2020-06-01,Noida,UP16,Electric(Bov),41
2020-03-01,Noida,UP16,Electric(Bov),146
2020-11-01,Noida,UP16,Electric(Bov),41
2020-10-01,Noida,UP16,Electric(Bov),84
2020-09-01,Noida,UP16,Electric(Bov),80
2021-04-01,Noida,UP16,Electric(Bov),96
2021-08-01,Noida,UP16,Electric(Bov),141
2021-12-01,Noida,UP16,Electric(Bov),327
2021-02-01,Noida,UP16,Electric(Bov),106
2021-01-01,Noida,UP16,Electric(Bov),105
2021-07-01,Noida,UP16,Electric(Bov),69
2021-06-01,Noida,UP16,Electric(Bov),46
2021-03-01,Noida,UP16,Electric(Bov),106
2021-05-01,Noida,UP16,Electric(Bov),11
2021-11-01,Noida,UP16,Electric(Bov),265
2021-10-01,Noida,UP16,Electric(Bov),299
2021-09-01,Noida,UP16,Electric(Bov),287
2022-04-01,Noida,UP16,Electric(Bov),455
2022-08-01,Noida,UP16,Electric(Bov),623
2022-12-01,Noida,UP16,Electric(Bov),493
2022-02-01,Noida,UP16,Electric(Bov),252
2022-01-01,Noida,UP16,Electric(Bov),327
2022-07-01,Noida,UP16,Electric(Bov),522
2022-06-01,Noida,UP16,Electric(Bov),440
2022-03-01,Noida,UP16,Electric(Bov),377
2022-05-01,Noida,UP16,Electric(Bov),418
2022-11-01,Noida,UP16,Electric(Bov),916
2022-10-01,Noida,UP16,Electric(Bov),728
2022-09-01,Noida,UP16,Electric(Bov),637
2023-04-01,Noida,UP16,Electric(Bov),1141
2023-08-01,Noida,UP16,Electric(Bov),1215
2023-12-01,Noida,UP16,Electric(Bov),1334
2023-02-01,Noida,UP16,Electric(Bov),700
2023-01-01,Noida,UP16,Electric(Bov),771
2023-07-01,Noida,UP16,Electric(Bov),1118
2023-06-01,Noida,UP16,Electric(Bov),1004
2023-03-01,Noida,UP16,Electric(Bov),1023
2023-05-01,Noida,UP16,Electric(Bov),1177
2023-11-01,Noida,UP16,Electric(Bov),1342
2023-10-01,Noida,UP16,Electric(Bov),1394
2023-09-01,Noida,UP16,Electric(Bov),1626
2024-04-01,Noida,UP16,Electric(Bov),933
2024-04-01,Noida,UP16,Pure Ev,34
2024-04-01,Noida,UP16,Strong Hybrid Ev,70
2024-02-01,Noida,UP16,Electric(Bov),1104
2024-01-01,Noida,UP16,Electric(Bov),1356
2024-03-01,Noida,UP16,Electric(Bov),1423
2024-03-01,Noida,UP16,Pure Ev,4
2024-03-01,Noida,UP16,Strong Hybrid Ev,46
2024-05-01,Noida,UP16,Electric(Bov),1220
2024-05-01,Noida,UP16,Pure Ev,59
2024-05-01,Noida,UP16,Strong Hybrid Ev,71
2020-04-01,Orai,UP92,Electric(Bov),5
2020-08-01,Orai,UP92,Electric(Bov),25
2020-12-01,Orai,UP92,Electric(Bov),4
2020-02-01,Orai,UP92,Electric(Bov),45
2020-01-01,Orai,UP92,Electric(Bov),48
2020-07-01,Orai,UP92,Electric(Bov),1
2020-03-01,Orai,UP92,Electric(Bov),20
2020-10-01,Orai,UP92,Electric(Bov),15
2020-09-01,Orai,UP92,Electric(Bov),24
2021-04-01,Orai,UP92,Electric(Bov),15
2021-08-01,Orai,UP92,Electric(Bov),15
2021-12-01,Orai,UP92,Electric(Bov),52
2021-02-01,Orai,UP92,Electric(Bov),51
2021-01-01,Orai,UP92,Electric(Bov),4
2021-07-01,Orai,UP92,Electric(Bov),24
2021-06-01,Orai,UP92,Electric(Bov),16
2021-03-01,Orai,UP92,Electric(Bov),38
2021-05-01,Orai,UP92,Electric(Bov),12
2021-11-01,Orai,UP92,Electric(Bov),15
2021-10-01,Orai,UP92,Electric(Bov),49
2021-09-01,Orai,UP92,Electric(Bov),56
2022-04-01,Orai,UP92,Electric(Bov),42
2022-08-01,Orai,UP92,Electric(Bov),54
2022-12-01,Orai,UP92,Electric(Bov),34
2022-02-01,Orai,UP92,Electric(Bov),22
2022-01-01,Orai,UP92,Electric(Bov),30
2022-07-01,Orai,UP92,Electric(Bov),42
2022-06-01,Orai,UP92,Electric(Bov),43
2022-03-01,Orai,UP92,Electric(Bov),13
2022-05-01,Orai,UP92,Electric(Bov),46
2022-11-01,Orai,UP92,Electric(Bov),67
2022-10-01,Orai,UP92,Electric(Bov),32
2022-09-01,Orai,UP92,Electric(Bov),48
2023-04-01,Orai,UP92,Electric(Bov),132
2023-08-01,Orai,UP92,Electric(Bov),133
2023-12-01,Orai,UP92,Electric(Bov),239
2023-02-01,Orai,UP92,Electric(Bov),62
2023-01-01,Orai,UP92,Electric(Bov),59
2023-07-01,Orai,UP92,Electric(Bov),169
2023-06-01,Orai,UP92,Electric(Bov),84
2023-03-01,Orai,UP92,Electric(Bov),162
2023-05-01,Orai,UP92,Electric(Bov),91
2023-11-01,Orai,UP92,Electric(Bov),161
2023-10-01,Orai,UP92,Electric(Bov),188
2023-09-01,Orai,UP92,Electric(Bov),140
2024-04-01,Orai,UP92,Electric(Bov),140
2024-04-01,Orai,UP92,Pure Ev,3
2024-02-01,Orai,UP92,Electric(Bov),139
2024-01-01,Orai,UP92,Electric(Bov),140
2024-03-01,Orai,UP92,Electric(Bov),183
2024-05-01,Orai,UP92,Electric(Bov),145
2024-05-01,Orai,UP92,Pure Ev,26
2020-08-01,Padrauna(Kushi Nagar),UP57,Electric(Bov),12
2020-12-01,Padrauna(Kushi Nagar),UP57,Electric(Bov),26
2020-02-01,Padrauna(Kushi Nagar),UP57,Electric(Bov),47
2020-01-01,Padrauna(Kushi Nagar),UP57,Electric(Bov),37
2020-07-01,Padrauna(Kushi Nagar),UP57,Electric(Bov),9
2020-06-01,Padrauna(Kushi Nagar),UP57,Electric(Bov),8
2020-03-01,Padrauna(Kushi Nagar),UP57,Electric(Bov),18
2020-05-01,Padrauna(Kushi Nagar),UP57,Electric(Bov),1
2020-11-01,Padrauna(Kushi Nagar),UP57,Electric(Bov),14
2020-10-01,Padrauna(Kushi Nagar),UP57,Electric(Bov),12
2020-09-01,Padrauna(Kushi Nagar),UP57,Electric(Bov),10
2021-04-01,Padrauna(Kushi Nagar),UP57,Electric(Bov),19
2021-08-01,Padrauna(Kushi Nagar),UP57,Electric(Bov),45
2021-12-01,Padrauna(Kushi Nagar),UP57,Electric(Bov),59
2021-02-01,Padrauna(Kushi Nagar),UP57,Electric(Bov),38
2021-01-01,Padrauna(Kushi Nagar),UP57,Electric(Bov),21
2021-07-01,Padrauna(Kushi Nagar),UP57,Electric(Bov),36
2021-06-01,Padrauna(Kushi Nagar),UP57,Electric(Bov),10
2021-03-01,Padrauna(Kushi Nagar),UP57,Electric(Bov),32
2021-05-01,Padrauna(Kushi Nagar),UP57,Electric(Bov),20
2021-11-01,Padrauna(Kushi Nagar),UP57,Electric(Bov),46
2021-10-01,Padrauna(Kushi Nagar),UP57,Electric(Bov),64
2021-09-01,Padrauna(Kushi Nagar),UP57,Electric(Bov),62
2022-04-01,Padrauna(Kushi Nagar),UP57,Electric(Bov),97
2022-08-01,Padrauna(Kushi Nagar),UP57,Electric(Bov),102
2022-12-01,Padrauna(Kushi Nagar),UP57,Electric(Bov),116
2022-02-01,Padrauna(Kushi Nagar),UP57,Electric(Bov),68
2022-01-01,Padrauna(Kushi Nagar),UP57,Electric(Bov),52
2022-07-01,Padrauna(Kushi Nagar),UP57,Electric(Bov),74
2022-06-01,Padrauna(Kushi Nagar),UP57,Electric(Bov),74
2022-03-01,Padrauna(Kushi Nagar),UP57,Electric(Bov),92
2022-05-01,Padrauna(Kushi Nagar),UP57,Electric(Bov),58
2022-11-01,Padrauna(Kushi Nagar),UP57,Electric(Bov),144
2022-10-01,Padrauna(Kushi Nagar),UP57,Electric(Bov),114
2022-09-01,Padrauna(Kushi Nagar),UP57,Electric(Bov),104
2023-04-01,Padrauna(Kushi Nagar),UP57,Electric(Bov),173
2023-08-01,Padrauna(Kushi Nagar),UP57,Electric(Bov),189
2023-12-01,Padrauna(Kushi Nagar),UP57,Electric(Bov),529
2023-02-01,Padrauna(Kushi Nagar),UP57,Electric(Bov),120
2023-01-01,Padrauna(Kushi Nagar),UP57,Electric(Bov),101
2023-07-01,Padrauna(Kushi Nagar),UP57,Electric(Bov),220
2023-06-01,Padrauna(Kushi Nagar),UP57,Electric(Bov),155
2023-03-01,Padrauna(Kushi Nagar),UP57,Electric(Bov),175
2023-05-01,Padrauna(Kushi Nagar),UP57,Electric(Bov),166
2023-11-01,Padrauna(Kushi Nagar),UP57,Electric(Bov),270
2023-10-01,Padrauna(Kushi Nagar),UP57,Electric(Bov),201
2023-09-01,Padrauna(Kushi Nagar),UP57,Electric(Bov),250
2024-04-01,Padrauna(Kushi Nagar),UP57,Electric(Bov),232
2024-04-01,Padrauna(Kushi Nagar),UP57,Pure Ev,1
2024-02-01,Padrauna(Kushi Nagar),UP57,Electric(Bov),317
2024-01-01,Padrauna(Kushi Nagar),UP57,Electric(Bov),366
2024-03-01,Padrauna(Kushi Nagar),UP57,Electric(Bov),251
2024-03-01,Padrauna(Kushi Nagar),UP57,Strong Hybrid Ev,1
2024-05-01,Padrauna(Kushi Nagar),UP57,Electric(Bov),174
2024-05-01,Padrauna(Kushi Nagar),UP57,Pure Ev,23
2020-04-01,Pilibhit,UP26,Electric(Bov),2
2020-08-01,Pilibhit,UP26,Electric(Bov),12
2020-12-01,Pilibhit,UP26,Electric(Bov),38
2020-02-01,Pilibhit,UP26,Electric(Bov),11
2020-01-01,Pilibhit,UP26,Electric(Bov),21
2020-07-01,Pilibhit,UP26,Electric(Bov),6
2020-06-01,Pilibhit,UP26,Electric(Bov),14
2020-03-01,Pilibhit,UP26,Electric(Bov),7
2020-11-01,Pilibhit,UP26,Electric(Bov),8
2020-10-01,Pilibhit,UP26,Electric(Bov),9
2020-09-01,Pilibhit,UP26,Electric(Bov),14
2021-04-01,Pilibhit,UP26,Electric(Bov),15
2021-08-01,Pilibhit,UP26,Electric(Bov),32
2021-12-01,Pilibhit,UP26,Electric(Bov),88
2021-02-01,Pilibhit,UP26,Electric(Bov),21
2021-01-01,Pilibhit,UP26,Electric(Bov),26
2021-07-01,Pilibhit,UP26,Electric(Bov),20
2021-06-01,Pilibhit,UP26,Electric(Bov),17
2021-03-01,Pilibhit,UP26,Electric(Bov),43
2021-05-01,Pilibhit,UP26,Electric(Bov),2
2021-11-01,Pilibhit,UP26,Electric(Bov),54
2021-10-01,Pilibhit,UP26,Electric(Bov),26
2021-09-01,Pilibhit,UP26,Electric(Bov),47
2022-04-01,Pilibhit,UP26,Electric(Bov),48
2022-08-01,Pilibhit,UP26,Electric(Bov),88
2022-12-01,Pilibhit,UP26,Electric(Bov),34
2022-02-01,Pilibhit,UP26,Electric(Bov),20
2022-01-01,Pilibhit,UP26,Electric(Bov),50
2022-07-01,Pilibhit,UP26,Electric(Bov),84
2022-06-01,Pilibhit,UP26,Electric(Bov),93
2022-03-01,Pilibhit,UP26,Electric(Bov),48
2022-05-01,Pilibhit,UP26,Electric(Bov),66
2022-11-01,Pilibhit,UP26,Electric(Bov),60
2022-10-01,Pilibhit,UP26,Electric(Bov),50
2022-09-01,Pilibhit,UP26,Electric(Bov),95
2023-04-01,Pilibhit,UP26,Electric(Bov),50
2023-08-01,Pilibhit,UP26,Electric(Bov),117
2023-12-01,Pilibhit,UP26,Electric(Bov),221
2023-02-01,Pilibhit,UP26,Electric(Bov),74
2023-01-01,Pilibhit,UP26,Electric(Bov),83
2023-07-01,Pilibhit,UP26,Electric(Bov),107
2023-06-01,Pilibhit,UP26,Electric(Bov),109
2023-03-01,Pilibhit,UP26,Electric(Bov),131
2023-05-01,Pilibhit,UP26,Electric(Bov),115
2023-11-01,Pilibhit,UP26,Electric(Bov),243
2023-10-01,Pilibhit,UP26,Electric(Bov),92
2023-09-01,Pilibhit,UP26,Electric(Bov),158
2024-04-01,Pilibhit,UP26,Electric(Bov),115
2024-04-01,Pilibhit,UP26,Pure Ev,1
2024-02-01,Pilibhit,UP26,Electric(Bov),149
2024-01-01,Pilibhit,UP26,Electric(Bov),213
2024-03-01,Pilibhit,UP26,Electric(Bov),182
2024-05-01,Pilibhit,UP26,Electric(Bov),200
2024-05-01,Pilibhit,UP26,Pure Ev,4
2020-04-01,Pratapgarh,UP72,Electric(Bov),17
2020-08-01,Pratapgarh,UP72,Electric(Bov),23
2020-12-01,Pratapgarh,UP72,Electric(Bov),16
2020-02-01,Pratapgarh,UP72,Electric(Bov),34
2020-01-01,Pratapgarh,UP72,Electric(Bov),42
2020-07-01,Pratapgarh,UP72,Electric(Bov),9
2020-06-01,Pratapgarh,UP72,Electric(Bov),10
2020-03-01,Pratapgarh,UP72,Electric(Bov),26
2020-11-01,Pratapgarh,UP72,Electric(Bov),1
2020-10-01,Pratapgarh,UP72,Electric(Bov),8
2020-09-01,Pratapgarh,UP72,Electric(Bov),9
2021-04-01,Pratapgarh,UP72,Electric(Bov),32
2021-08-01,Pratapgarh,UP72,Electric(Bov),53
2021-12-01,Pratapgarh,UP72,Electric(Bov),135
2021-02-01,Pratapgarh,UP72,Electric(Bov),30
2021-01-01,Pratapgarh,UP72,Electric(Bov),59
2021-07-01,Pratapgarh,UP72,Electric(Bov),41
2021-06-01,Pratapgarh,UP72,Electric(Bov),24
2021-03-01,Pratapgarh,UP72,Electric(Bov),67
2021-05-01,Pratapgarh,UP72,Electric(Bov),6
2021-11-01,Pratapgarh,UP72,Electric(Bov),37
2021-10-01,Pratapgarh,UP72,Electric(Bov),38
2021-09-01,Pratapgarh,UP72,Electric(Bov),36
2022-04-01,Pratapgarh,UP72,Electric(Bov),153
2022-08-01,Pratapgarh,UP72,Electric(Bov),169
2022-12-01,Pratapgarh,UP72,Electric(Bov),182
2022-02-01,Pratapgarh,UP72,Electric(Bov),110
2022-01-01,Pratapgarh,UP72,Electric(Bov),142
2022-07-01,Pratapgarh,UP72,Electric(Bov),148
2022-06-01,Pratapgarh,UP72,Electric(Bov),89
2022-03-01,Pratapgarh,UP72,Electric(Bov),166
2022-05-01,Pratapgarh,UP72,Electric(Bov),121
2022-11-01,Pratapgarh,UP72,Electric(Bov),189
2022-10-01,Pratapgarh,UP72,Electric(Bov),243
2022-09-01,Pratapgarh,UP72,Electric(Bov),170
2023-04-01,Pratapgarh,UP72,Electric(Bov),183
2023-08-01,Pratapgarh,UP72,Electric(Bov),336
2023-12-01,Pratapgarh,UP72,Electric(Bov),415
2023-02-01,Pratapgarh,UP72,Electric(Bov),229
2023-01-01,Pratapgarh,UP72,Electric(Bov),253
2023-07-01,Pratapgarh,UP72,Electric(Bov),271
2023-06-01,Pratapgarh,UP72,Electric(Bov),198
2023-03-01,Pratapgarh,UP72,Electric(Bov),262
2023-05-01,Pratapgarh,UP72,Electric(Bov),217
2023-11-01,Pratapgarh,UP72,Electric(Bov),351
2023-10-01,Pratapgarh,UP72,Electric(Bov),319
2023-09-01,Pratapgarh,UP72,Electric(Bov),404
2024-04-01,Pratapgarh,UP72,Electric(Bov),311
2024-04-01,Pratapgarh,UP72,Pure Ev,5
2024-02-01,Pratapgarh,UP72,Electric(Bov),317
2024-01-01,Pratapgarh,UP72,Electric(Bov),472
2024-03-01,Pratapgarh,UP72,Electric(Bov),523
2024-03-01,Pratapgarh,UP72,Pure Ev,1
2024-05-01,Pratapgarh,UP72,Electric(Bov),361
2024-05-01,Pratapgarh,UP72,Pure Ev,50
2020-04-01,Prayagraj Rto,UP70,Electric(Bov),6
2020-08-01,Prayagraj Rto,UP70,Electric(Bov),52
2020-12-01,Prayagraj Rto,UP70,Electric(Bov),185
2020-02-01,Prayagraj Rto,UP70,Electric(Bov),238
2020-01-01,Prayagraj Rto,UP70,Electric(Bov),280
2020-07-01,Prayagraj Rto,UP70,Electric(Bov),62
2020-06-01,Prayagraj Rto,UP70,Electric(Bov),64
2020-03-01,Prayagraj Rto,UP70,Electric(Bov),152
2020-05-01,Prayagraj Rto,UP70,Electric(Bov),3
2020-11-01,Prayagraj Rto,UP70,Electric(Bov),187
2020-10-01,Prayagraj Rto,UP70,Electric(Bov),110
2020-09-01,Prayagraj Rto,UP70,Electric(Bov),84
2021-04-01,Prayagraj Rto,UP70,Electric(Bov),130
2021-08-01,Prayagraj Rto,UP70,Electric(Bov),214
2021-12-01,Prayagraj Rto,UP70,Electric(Bov),440
2021-02-01,Prayagraj Rto,UP70,Electric(Bov),222
2021-01-01,Prayagraj Rto,UP70,Electric(Bov),283
2021-07-01,Prayagraj Rto,UP70,Electric(Bov),149
2021-06-01,Prayagraj Rto,UP70,Electric(Bov),82
2021-03-01,Prayagraj Rto,UP70,Electric(Bov),172
2021-05-01,Prayagraj Rto,UP70,Electric(Bov),33
2021-11-01,Prayagraj Rto,UP70,Electric(Bov),397
2021-10-01,Prayagraj Rto,UP70,Electric(Bov),288
2021-09-01,Prayagraj Rto,UP70,Electric(Bov),274
2022-04-01,Prayagraj Rto,UP70,Electric(Bov),424
2022-08-01,Prayagraj Rto,UP70,Electric(Bov),689
2022-12-01,Prayagraj Rto,UP70,Electric(Bov),404
2022-02-01,Prayagraj Rto,UP70,Electric(Bov),375
2022-01-01,Prayagraj Rto,UP70,Electric(Bov),358
2022-07-01,Prayagraj Rto,UP70,Electric(Bov),564
2022-06-01,Prayagraj Rto,UP70,Electric(Bov),496
2022-03-01,Prayagraj Rto,UP70,Electric(Bov),393
2022-05-01,Prayagraj Rto,UP70,Electric(Bov),473
2022-11-01,Prayagraj Rto,UP70,Electric(Bov),662
2022-10-01,Prayagraj Rto,UP70,Electric(Bov),695
2022-09-01,Prayagraj Rto,UP70,Electric(Bov),616
2023-04-01,Prayagraj Rto,UP70,Electric(Bov),804
2023-08-01,Prayagraj Rto,UP70,Electric(Bov),900
2023-12-01,Prayagraj Rto,UP70,Electric(Bov),1215
2023-02-01,Prayagraj Rto,UP70,Electric(Bov),735
2023-01-01,Prayagraj Rto,UP70,Electric(Bov),622
2023-07-01,Prayagraj Rto,UP70,Electric(Bov),905
2023-06-01,Prayagraj Rto,UP70,Electric(Bov),749
2023-03-01,Prayagraj Rto,UP70,Electric(Bov),880
2023-05-01,Prayagraj Rto,UP70,Electric(Bov),812
2023-11-01,Prayagraj Rto,UP70,Electric(Bov),956
2023-10-01,Prayagraj Rto,UP70,Electric(Bov),898
2023-09-01,Prayagraj Rto,UP70,Electric(Bov),850
2024-04-01,Prayagraj Rto,UP70,Electric(Bov),744
2024-04-01,Prayagraj Rto,UP70,Pure Ev,5
2024-04-01,Prayagraj Rto,UP70,Strong Hybrid Ev,9
2024-02-01,Prayagraj Rto,UP70,Electric(Bov),936
2024-01-01,Prayagraj Rto,UP70,Electric(Bov),1164
2024-03-01,Prayagraj Rto,UP70,Electric(Bov),1018
2024-03-01,Prayagraj Rto,UP70,Pure Ev,1
2024-03-01,Prayagraj Rto,UP70,Strong Hybrid Ev,3
2024-05-01,Prayagraj Rto,UP70,Electric(Bov),762
2024-05-01,Prayagraj Rto,UP70,Pure Ev,103
2024-05-01,Prayagraj Rto,UP70,Strong Hybrid Ev,2
2020-04-01,Raibareilly,UP33,Electric(Bov),7
2020-08-01,Raibareilly,UP33,Electric(Bov),44
2020-12-01,Raibareilly,UP33,Electric(Bov),34
2020-02-01,Raibareilly,UP33,Electric(Bov),60
2020-01-01,Raibareilly,UP33,Electric(Bov),57
2020-07-01,Raibareilly,UP33,Electric(Bov),32
2020-06-01,Raibareilly,UP33,Electric(Bov),30
2020-03-01,Raibareilly,UP33,Electric(Bov),34
2020-11-01,Raibareilly,UP33,Electric(Bov),36
2020-10-01,Raibareilly,UP33,Electric(Bov),31
2020-09-01,Raibareilly,UP33,Electric(Bov),33
2021-04-01,Raibareilly,UP33,Electric(Bov),31
2021-08-01,Raibareilly,UP33,Electric(Bov),91
2021-12-01,Raibareilly,UP33,Electric(Bov),168
2021-02-01,Raibareilly,UP33,Electric(Bov),35
2021-01-01,Raibareilly,UP33,Electric(Bov),45
2021-07-01,Raibareilly,UP33,Electric(Bov),25
2021-06-01,Raibareilly,UP33,Electric(Bov),43
2021-03-01,Raibareilly,UP33,Electric(Bov),59
2021-05-01,Raibareilly,UP33,Electric(Bov),15
2021-11-01,Raibareilly,UP33,Electric(Bov),104
2021-10-01,Raibareilly,UP33,Electric(Bov),113
2021-09-01,Raibareilly,UP33,Electric(Bov),123
2022-04-01,Raibareilly,UP33,Electric(Bov),185
2022-08-01,Raibareilly,UP33,Electric(Bov),255
2022-12-01,Raibareilly,UP33,Electric(Bov),173
2022-02-01,Raibareilly,UP33,Electric(Bov),152
2022-01-01,Raibareilly,UP33,Electric(Bov),157
2022-07-01,Raibareilly,UP33,Electric(Bov),235
2022-06-01,Raibareilly,UP33,Electric(Bov),266
2022-03-01,Raibareilly,UP33,Electric(Bov),218
2022-05-01,Raibareilly,UP33,Electric(Bov),192
2022-11-01,Raibareilly,UP33,Electric(Bov),320
2022-10-01,Raibareilly,UP33,Electric(Bov),254
2022-09-01,Raibareilly,UP33,Electric(Bov),171
2023-04-01,Raibareilly,UP33,Electric(Bov),261
2023-08-01,Raibareilly,UP33,Electric(Bov),354
2023-12-01,Raibareilly,UP33,Electric(Bov),417
2023-02-01,Raibareilly,UP33,Electric(Bov),248
2023-01-01,Raibareilly,UP33,Electric(Bov),297
2023-07-01,Raibareilly,UP33,Electric(Bov),301
2023-06-01,Raibareilly,UP33,Electric(Bov),329
2023-03-01,Raibareilly,UP33,Electric(Bov),340
2023-05-01,Raibareilly,UP33,Electric(Bov),249
2023-11-01,Raibareilly,UP33,Electric(Bov),310
2023-10-01,Raibareilly,UP33,Electric(Bov),281
